elapsed_s,player_x,player_z,forward,left,right,jump,focused
2.58008,253.00000,86.00000,0,0,0,0,0
2.60030,253.00000,86.00000,0,0,0,0,0
2.62053,253.00000,86.00000,0,0,0,0,0
2.64052,253.00000,86.00000,0,0,0,0,0
2.66051,253.00000,86.00000,0,0,0,0,0
2.68013,253.00000,86.00000,0,0,0,0,0
2.70039,253.00000,86.00000,0,0,0,0,0
2.72024,253.00000,86.00000,0,0,0,0,0
2.74010,253.00000,86.00000,0,0,0,0,0
2.76024,253.00000,86.00000,0,0,0,0,0
2.78047,253.00000,86.00000,0,0,0,0,0
2.80050,253.00000,86.00000,0,0,0,0,0
2.82026,253.00000,86.00000,0,0,0,0,0
2.84014,253.00000,86.00000,0,0,0,0,0
2.86050,253.00000,86.00000,0,0,0,0,0
2.88046,253.00000,86.00000,0,0,0,0,0
2.90038,253.00000,86.00000,0,0,0,0,0
2.92054,253.00000,86.00000,0,0,0,0,0
2.94018,253.00000,86.00000,0,0,0,0,0
2.96046,253.00000,86.00000,0,0,0,0,0
2.98029,253.00000,86.00000,0,0,0,0,0
3.00049,253.00000,86.00000,0,0,0,0,0
3.02053,253.00000,86.00000,0,0,0,0,0
3.04026,253.00000,86.00000,0,0,0,0,0
3.06052,253.00000,86.00000,0,0,0,0,0
3.08030,253.00000,86.00000,0,0,0,0,0
3.10018,253.00000,86.00000,0,0,0,0,0
3.12009,253.00000,86.00000,0,0,0,0,0
3.14048,253.00000,86.00000,0,0,0,0,0
3.16022,253.00000,86.00000,0,0,0,0,0
3.18039,253.00000,86.00000,0,0,0,0,0
3.20014,253.00000,86.00000,0,0,0,0,0
3.22025,253.00000,86.00000,0,0,0,0,0
3.24040,253.00000,86.00000,0,0,0,0,0
3.26025,253.00000,86.00000,0,0,0,0,0
3.28003,253.00000,86.00000,0,0,0,0,0
3.30028,253.00000,86.00000,0,0,0,0,0
3.32011,253.00000,86.00000,0,0,0,0,0
3.34031,253.00000,86.00000,0,0,0,0,0
3.36055,253.00000,86.00000,0,0,0,0,0
3.38026,253.00000,86.00000,0,0,0,0,0
3.40017,253.00000,86.00000,0,0,0,0,0
3.42023,253.00000,86.00000,0,0,0,0,0
3.44035,253.00000,86.00000,0,0,0,0,0
3.46051,253.00000,86.00000,0,0,0,0,0
3.48004,253.00000,86.00000,0,0,0,0,0
3.50020,253.00000,86.00000,0,0,0,0,0
3.52047,253.00000,86.00000,0,0,0,0,0
3.54037,253.00000,86.00000,0,0,0,0,0
3.56016,253.00000,86.00000,0,0,0,0,0
3.58033,253.00000,86.00000,0,0,0,0,0
3.60012,253.00000,86.00000,0,0,0,0,0
3.62027,253.00000,86.00000,0,0,0,0,0
3.64040,253.00000,86.00000,0,0,0,0,0
3.66010,253.00000,86.00000,0,0,0,0,0
3.68033,253.00000,86.00000,0,0,0,0,0
3.70022,253.00000,86.00000,0,0,0,0,0
3.72048,253.00000,86.00000,0,0,0,0,0
3.74042,253.00000,86.00000,0,0,0,0,0
3.76026,253.00000,86.00000,0,0,0,0,0
3.78006,253.00000,86.00000,0,0,0,0,0
3.80010,253.00000,86.00000,0,0,0,0,0
3.82013,253.00000,86.00000,0,0,0,0,0
3.84020,253.00000,86.00000,0,0,0,0,0
3.86049,253.00000,86.00000,0,0,0,0,0
3.88051,253.00000,86.00000,0,0,0,0,0
3.90007,253.00000,86.00000,0,0,0,0,0
3.92029,253.00000,86.00000,0,0,0,0,0
3.94033,253.00000,86.00000,0,0,0,0,0
3.96042,253.00000,86.00000,0,0,0,0,1
3.98017,253.00000,86.00000,0,0,0,0,1
4.00004,253.00000,86.00000,0,0,0,0,1
4.02020,253.00000,86.00000,0,0,0,0,1
