category	path	sha256	observation_shape	action_space	policy_module	policy_qualname	metadata_version	lineage_or_role_evidence	pre_phase2_reference	uniquely_selected_by_existing_evidence
era_925	flyff_farming_simulator/models/pure_navigation_ppo_normal_target.zip	885c94df3667c2166f9d875e0b72deb73032c5d6df173a9a4c7869b941b641a1	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	none_recorded	yes	no
era_925	flyff_farming_simulator/models/pure_navigation_ppo_stable_waypoint.zip	5d98e0e683776ebb33138005965ba21d821e0a2e2ba3d4fc1310ce4320904e57	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	none_recorded	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed0_0002048.zip	de9dd14023e85e3ed45c9be4a905092f6f29bbfbdb61fcee6a4db7917e346c37	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0002048	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed0_0015360.zip	857f4bbcdf2cde90c3c3cef6f03c6d630e2a09cc8928f1a770863f1e7961a3f7	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0015360	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed0_0030720.zip	ff3338640c84d54ae2ed00d5ca96d70897eea263e876f1ec5d0e8eb39885ae6c	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed0_0046080.zip	64f26484941b998c9afd31ca9ef6ea8b816d0b423547ee767663c365d2d88784	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0046080	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed0_0060416.zip	ba1761943d0c6009ee03c849140e310d8bfe07de3be691b450bd69dce8326ecb	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0060416	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed2_0015360.zip	c5cb9308a8f3ce0915550a7b2ee699f50b62c680b7d9c13b1918976f449be88a	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0015360	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed2_0030720.zip	b7b87d365d027d5c162f092763f4128e79c0042d51580b648cbc6777c44b88d4	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed2_0046080.zip	0c6361243625486aa5149cec89e20963595fa16c697f84742c09a6126e6f1c65	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0046080	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed2_0060416.zip	aee95ce3ea89ba674fd012c3db5e2c6a874c825bff24845c6a7b77c8c867c5b9	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0060416	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed8_0015360.zip	9943dc9d0883fd914e1769fa150ff3f35068563c37fa1f7bcd2b86f0668fe5a9	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0015360	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed8_0030720.zip	88f4becd440710b5f397c29ce2adb81cee3ad0d6d6d621d1571d9314f3b796bf	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed8_0046080.zip	10dfd30f3899515af624c766e54b0c932cbd17fa9b21599211d3592ac4ca1a05	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0046080	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_seed8_0060416.zip	550d699b82e799e66d6231a950747fa92cfc30f86b9af0c6e4e6253100c48964	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0060416	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_transfer_seed0_0043008.zip	35c2dbb385e81b67242e68033299fe00cd1ff4d39791514388a874f7d96de3d0	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0043008	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_transfer_seed0_0056320.zip	a03ee440ab6fb87e94e2fced25eb19970165df20d165711aa54cbc78140b484a	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0056320	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_transfer_seed0_0060416.zip	d467d7b93e973f532c9155b01fffe919a69d4cc45e69ea7a265c4e020292f622	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0060416	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_transfer_seed2_0056320.zip	e0a8bd1e29fe5ce8a36dbc3880c23413ae668a6845cac85b15bbfb37046bae70	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0056320	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_transfer_seed2_0060416.zip	bc38db8a58bf38bb82fd7281154a236d2828f4b8f0dd989d3b7171adfb4a07e9	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0060416	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_transfer_seed8_0056320.zip	62b0f40d243d45832bcd287c2cbfda1b5133d9dd2a814f17f8bf80d24aba4b81	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0056320	yes	no
era_925	flyff_farming_simulator/models/single_obstacle_transfer_seed8_0060416.zip	566d1449a48b01f7b164ad243d90c6f78a61c3ba2cbad3f5dfeca0b10b84c890	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0060416	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed0_0010240.zip	8982a79d45831ca7ef85e775e7cdec100259ebbfa93a588a4827f9fe70204caa	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed0_0020480.zip	273b66ecb1edbb65c57d82b390773ddc83e3f8242a9d657a428903b68466286e	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed0_0030720.zip	cd4b0d256cbbb5dbd26f9414cad863bde0678a34a9d0bfba936c5c1908d65cb5	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed1_0010240.zip	54f7a6855b86f00887fb3381b4621960060bec842b96a5c7e2ee708416780fbb	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed1_0020480.zip	3d6d9c688b5ec8bab0ff59aa3fcbde379aaec382aa66f940c024102323721404	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed1_0030720.zip	6f163d77784512b7201f933fdc84de72bfd1c1c949179829e27a4f17cf84223f	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed2_0010240.zip	3b6eeab4268c09c685119acceafb77fdbcd529fa343ab13d1283deef01d61fa8	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed2_0020480.zip	302e11f2c1ae64544c3a5865328dd596af81a4be064229ae5d23ac14f8d8c2f7	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_925	flyff_farming_simulator/models/static_waypoint_seed2_0030720.zip	cc1defd26f586dadbafdb43b21e996a67e8482be71db2d8bab9dced2883ef2a3	[925]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed0_0010240.zip	7f652416c4d4f03f185de1572e875dd5877f23718673c5182fac144945199a99	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed0_0020480.zip	a248ebad54f56686ff949c6dd2b888e46d31978cba792d319f0e9535e7f4e31a	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed0_0030720.zip	9c32b7a9fbaed2909b6682dd844d2cc17e3edd05d0a89e8128d211babb40701a	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed0_0040960.zip	0d9b89b6b4ad9ae793011176213b81105d939be9c455107e1a79aa37e5e9a5e2	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed0_0051200.zip	3198d422e184e7977a8b1af85fc3045f9229fc1b3d5a0d4e42df07b51c71bb8e	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed0_0061440.zip	67a03d0a3f4f06a5d9563db47cd2c81a644136637dc7b0070abd78361a06915b	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed1_0010240.zip	a147f43b8ec790d7feb10d5a28b2b2b128f936342bf703f1950842d993eb4cf2	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed1_0020480.zip	a6bf3338258248a4703ff9b53974081e2f120ce5acbc1a113a8ad0f1e524165e	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed1_0030720.zip	b526aeb7f4a8a88102699612401d47b1bd8928e1102f12a6f7d08a12a3e66ae8	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed1_0040960.zip	1ad7a2d0eddb8ad989eab374766f19d85a02131723e01a8fdf750289acba4bc3	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed1_0051200.zip	c5791533642bfad40880f34ca09bfc63752515ce05e456567e3e17bfa46391ee	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed1_0061440.zip	99cf7614e0294b6e62ea47d13950f21853af5612cf0eccfb825837c21dc25c54	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed2_0010240.zip	b1f23cd2211265950366ac3673721a468c04330569c70ebbcf8e7d45b356a982	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed2_0020480.zip	40c77ab44b0b3019803376a2a310ef228690773ad4306dc3fa5cb7b3d6ed86c8	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed2_0030720.zip	3cf06930e91313189c23432a251d45defc88bde99213fafb40ea63f25570390e	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed2_0040960.zip	ef88f491d7a2b9bc17b984a0cd3e07a891241c4ab8f957a31d0d954d0f7a0db8	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed2_0051200.zip	87bd8d3e0be88b7f243ad6c9b35ff6d3f8bde1f37b35334febf936ec115cda50	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed2_0061440.zip	71007cd8f6d48d3ebe948693723be589238667886349a425b3ca4dd3744d8fda	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed3_0010240.zip	242f9fd967c3625962b014e1223cbc465a2222a7fed71601407d24b3eb8819ba	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed3_0020480.zip	5ff9914663843052cda0875961a10aef2ba70159139924861a81f62db0ac87b2	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed3_0030720.zip	7f98905968e1621e6302fc02d633f05fbc2b1b1e531b520c119fc5e597a2651b	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed3_0040960.zip	a752cc435e29daf3d3f39fd0ed7e6255773684dd2d51f00ac1d8664d392ab83b	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed3_0051200.zip	ca6007e82e36f73dad8a3dc6751fe7de9eab56cf950c018e5678ff1d3201ce67	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed3_0061440.zip	788f3a6536ba1d9a287d88148fbee5348f59465e9c30a171394759282b2de3ad	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed5_0010240.zip	a5a1111918f928c96d500a1e868395417dfa1afe8e7c7bf7a4703b36948358c8	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed5_0020480.zip	1517ec54cebbac6534a925b367041defb722a6f67fceb3353ef77b182437d19d	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed5_0030720.zip	5f1cb86b45734e6154e149c404899c70db1b307000ea400cdd2379b459692129	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed5_0040960.zip	212a1d5010b4a742ecb1de5b3f7dbafe49c6027d28b0a7d235dc60a83ce6aa6d	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed5_0051200.zip	882c74d243825645776540e78fafba41da29291be4ece540f41c6d449cebb2a8	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed5_0061440.zip	892b21e33e0357b748344a0dcd31ce68ee36b0e88d11440026e4242f2c8b070c	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed8_0010240.zip	0f549781666442963913817745fb4580391ef7df9bfa8d87f6330b610a5609c9	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed8_0020480.zip	3797c7ffe87a2b891abc76923fe2b190e0573251246610e6dc061c7b666e621e	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed8_0030720.zip	e795e03ae7427915142c7947b5f0b1cb840d80d298fd3e8a2edf04a76acf73b1	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed8_0040960.zip	084f8d166d59f5d14e9c9a3e8165824539a3e6cbd0f50b7e5ba8359aeccd8991	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed8_0051200.zip	6e914ac7edaa15d595154cca220f863683f20c2715a6ee4c1c4effcc369da762	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_both_seed8_0061440.zip	764a62559a663cd42d329169d25f9d60a899ad1919e9809747d4ccb2ff812aa7	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed0_0010240.zip	c94ae36e220f56149aff15c5b118139c73cfe8d1e2773a57c63922c55a3f12dc	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed0_0020480.zip	039b24a75d7685d933fd07e70ca70a98afb17b7481a7e487f54763db73d5c1f1	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed0_0030720.zip	3f143146622c39e6babde0604f9e944d6d1fb46ffdd4b6bc62c9b480e250a977	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed0_0040960.zip	f966c89b735164bc254650cbbd207de508d066c19d0dd1d8cf8c0ea9dd114e8a	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed2_0010240.zip	8669be4aedeab5ee92c4ae9cfab47d5cf1536c738f5502ba34bc0d881dbe8f0d	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed2_0020480.zip	dc17f16450eef13f3bee0c6b94953dbf158169b8958c1b6c02064685ea8c6073	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed2_0030720.zip	32435ac67224dcc780952d3d3cc57027703c45d43ec82d7da42ac697220a8dc2	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed2_0040960.zip	5bb7deff6df2858c92ed1abdcb9c94cfcdaf76887aefbd2f2975ca17eac21d0b	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed8_0010240.zip	2046ef99214fa8bdf38307be00ee529583c067cb51397d2124dea40ab8665f30	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed8_0020480.zip	39a44110977c58ea58be37532fd65200dabc150695f1e7f3816ab09817be1c65	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed8_0030720.zip	39b98819febab200c619c79932c0189e182833affb2b001d19e677b799695701	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_calibrated_arc_seed8_0040960.zip	078e297ff1e47a69e4142107a15a3651735857bb84a67be7fba521c3e3f10607	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed4_0010240.zip	19f585dd4e1568c81f54ed35cb5debb938ca3315baef73347a4996bc400d39ce	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed4_0020480.zip	e4496dc462ee680f925ff6ea2c6010e57cfe5f89756a55ff6b6814ef2955c95c	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed4_0030720.zip	fd4d28dd10912b072a05020bd52f9029e743124f54611720e3cf2ff08e697341	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed4_0040960.zip	2ee430d95df696c5c8eb22c19fd6652fc69cb79d909bc530d4a727461cda9a8a	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed4_0051200.zip	67fdf24a59668ec476bf79f1c960f995aa523b76508fa6cd9622237dbf9a27be	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed4_0061440.zip	f4e17dab6a74c003ada7fea1a14fdb15d10d1ae4d0523d94c4bf570470f03236	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed6_0010240.zip	501b21a5893965e3938a619fd0742ed097367140d077a425d9c378ce68852bcf	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed6_0020480.zip	1b92bbd521ae19f3bce585ced1e4f1e710527bbed5ef257f9514586e1c0bfbc7	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed6_0030720.zip	f6534113e0dbe8ba3cd1a9384779bd1ff4e2a243933a5406250d20bba80ac027	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed6_0040960.zip	379d225b9bc6354763eda34a99a2c5704c976fc100681d54c98a85fa21685ddb	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0040960	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed6_0051200.zip	a255584d0c73f525afeaa600aa322c48e91723612cd9f3f063d7efdd95b23ac0	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0051200	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed6_0061440.zip	10c31646d9121b1927740f2edd7ba645cac166585c072cb70fb82b2d13f5b721	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0061440	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed7_0010240.zip	601f842be7f562698df4c4720cf258d805f99903d2c474979f60e673fe78cc55	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0010240	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed7_0020480.zip	9c622b2f6e61f03079f5fa4c1fc2a57fdf085eeccedf867d380f1ea1ab472ff6	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0020480	yes	no
era_928	flyff_farming_simulator/models/generalized_waypoint_combined_discount_consistent_progress_seed7_0030720.zip	bb942679b6224839314317f90b80f574e6f4504e6ddac8c3143dc39e4ad8680a	[928]	nvec=[3, 3]	simulator.split_branch_policy	SplitSteeringNavigationPolicy	ABSENT	step_or_index=0030720	yes	no
