action,tick,pulse_id,window_index,distance_cells,heading_change_radians
RIGHT,3,movement_calibration_steering.csv:11823,3,2.624886081230444,-0.8386402258385398
RIGHT,4,movement_calibration_steering.csv:11823,4,2.843645274569253,-0.9088029018944223
RIGHT,5,movement_calibration_steering.csv:11823,5,2.6209038509968052,-0.8396640640968065
RIGHT,steady,movement_calibration_steering.csv:11823,6,2.844798663943427,-0.9077777034560048
RIGHT,steady,movement_calibration_steering.csv:11823,7,2.6228078976806426,-0.8382132124587405
RIGHT,steady,movement_calibration_steering.csv:11823,8,2.8430688503598582,-0.9084155060269032
RIGHT,steady,movement_calibration_steering.csv:11823,9,2.6264176284440235,-0.8393394083341668
RIGHT,steady,movement_calibration_steering.csv:11823,10,2.844817576899244,-0.9081340735784122
RIGHT,steady,movement_calibration_steering.csv:11823,11,2.6197983532047666,-0.8396767839779287
RIGHT,steady,movement_calibration_steering.csv:11823,12,2.8428481873806843,-0.9069115161038033
RIGHT,steady,movement_calibration_steering.csv:11823,13,2.841973530101088,-0.8403250180704855
STRAIGHT,pre-pulse,movement_calibration_steering.csv:11823,0,2.8424488580338334,
LEFT,1,movement_calibration_steering.csv:11985,1,2.8422876775991956,0.8295785842846357
LEFT,2,movement_calibration_steering.csv:11985,2,2.626229320480376,0.8731814519346713
LEFT,3,movement_calibration_steering.csv:11985,3,2.837435018269001,0.9065670104427946
LEFT,4,movement_calibration_steering.csv:11985,4,2.6287862017990693,0.8383619297630434
LEFT,5,movement_calibration_steering.csv:11985,5,2.843298486325357,0.9067578041602538
LEFT,steady,movement_calibration_steering.csv:11985,6,2.619959480349736,0.8382969035291876
LEFT,steady,movement_calibration_steering.csv:11985,7,2.8463728715652112,0.906395798665586
LEFT,steady,movement_calibration_steering.csv:11985,8,2.624794150586612,0.8387125554171115
LEFT,steady,movement_calibration_steering.csv:11985,9,2.8407012878469518,0.906936337279233
STRAIGHT,pre-pulse,movement_calibration_steering.csv:11985,0,2.6263010259834516,
RIGHT,1,movement_calibration_steering.csv:12126,1,3.0595196609561603,-0.8247032275898658
RIGHT,2,movement_calibration_steering.csv:12126,2,2.6264037374224496,-0.8387623265716778
RIGHT,3,movement_calibration_steering.csv:12126,3,2.8401442455194217,-0.9080006192745536
RIGHT,4,movement_calibration_steering.csv:12126,4,2.6299233274282865,-0.8742574122415916
RIGHT,5,movement_calibration_steering.csv:12126,5,2.622623241336425,-0.873845227489312
RIGHT,steady,movement_calibration_steering.csv:12126,6,2.8436024354048555,-0.8384018359300844
RIGHT,steady,movement_calibration_steering.csv:12126,7,2.6208931923726095,-0.9088169289615688
RIGHT,steady,movement_calibration_steering.csv:12126,8,2.625120196189613,-0.8384192446678131
STRAIGHT,pre-pulse,movement_calibration_steering.csv:12126,0,2.627444898472623,
LEFT,1,movement_calibration_steering.csv:12229,1,2.625031251081196,0.7899769912972806
LEFT,2,movement_calibration_steering.csv:12229,2,2.624151523726899,0.8723312038471396
LEFT,3,movement_calibration_steering.csv:12229,3,2.844801470428991,0.8726760739134481
LEFT,4,movement_calibration_steering.csv:12229,4,2.8444548593779326,0.8724140204379449
LEFT,5,movement_calibration_steering.csv:12229,5,2.6218238007025434,0.8707157804893757
LEFT,steady,movement_calibration_steering.csv:12229,6,2.845937161922322,0.8757571048234882
LEFT,steady,movement_calibration_steering.csv:12229,7,2.623930310931211,0.8698797813864161
LEFT,steady,movement_calibration_steering.csv:12229,8,2.840354245209936,0.8749971605526943
LEFT,steady,movement_calibration_steering.csv:12229,9,2.6269398869324414,0.869040312702241
LEFT,steady,movement_calibration_steering.csv:12229,10,2.841640944691293,0.874598748021632
LEFT,steady,movement_calibration_steering.csv:12229,11,2.6259076663450873,0.8725426572845789
STRAIGHT,pre-pulse,movement_calibration_steering.csv:12229,0,2.846955812114782,
RIGHT,1,movement_calibration_steering.csv:12368,1,2.6230397231334868,-0.7571839235399715
RIGHT,2,movement_calibration_steering.csv:12368,2,2.8458945833890525,-0.9080987416488151
RIGHT,3,movement_calibration_steering.csv:12368,3,2.6228008860198164,-0.839599645653733
RIGHT,4,movement_calibration_steering.csv:12368,4,2.83749882195483,-0.9074160431824968
RIGHT,5,movement_calibration_steering.csv:12368,5,2.6316514726231053,-0.8398328031231568
RIGHT,steady,movement_calibration_steering.csv:12368,6,2.8402714794597608,-0.9082356540918461
RIGHT,steady,movement_calibration_steering.csv:12368,7,2.6251515476435654,-0.8386011021296254
RIGHT,steady,movement_calibration_steering.csv:12368,8,2.8433987861513907,-0.9082720774483781
RIGHT,steady,movement_calibration_steering.csv:12368,9,2.6210378220862407,-0.8392385358027799
RIGHT,steady,movement_calibration_steering.csv:12368,10,2.845720345733751,-0.9074690694438985
RIGHT,steady,movement_calibration_steering.csv:12368,11,2.626538633010609,-0.8387447891389099
RIGHT,steady,movement_calibration_steering.csv:12368,12,2.840205293261806,-0.9088083237305238
RIGHT,steady,movement_calibration_steering.csv:12368,13,2.626659673845753,-0.8386664319664039
STRAIGHT,pre-pulse,movement_calibration_steering.csv:12368,0,2.6253013969315573,
LEFT,1,movement_calibration_steering.csv:12534,1,2.8414255251804357,0.7887271256132649
LEFT,2,movement_calibration_steering.csv:12534,2,2.62635403212509,0.8726247052989962
LEFT,3,movement_calibration_steering.csv:12534,3,2.8379388848461518,0.8714701202510566
LEFT,4,movement_calibration_steering.csv:12534,4,2.630144406132037,0.8729398280689944
LEFT,5,movement_calibration_steering.csv:12534,5,2.8344961929715593,0.9064027420469642
LEFT,steady,movement_calibration_steering.csv:12534,6,2.632124758472476,0.8388713450956438
LEFT,steady,movement_calibration_steering.csv:12534,7,2.8390172470572392,0.9073333295399335
LEFT,steady,movement_calibration_steering.csv:12534,8,2.6243333226070655,0.8371398457746633
LEFT,steady,movement_calibration_steering.csv:12534,9,2.8422309955878764,0.9073376609151165
LEFT,steady,movement_calibration_steering.csv:12534,10,2.6218344976943997,0.8375780318072046
LEFT,steady,movement_calibration_steering.csv:12534,11,2.850587021978864,0.9052647026423895
LEFT,steady,movement_calibration_steering.csv:12534,12,2.619090765416886,0.8394272517862138
LEFT,steady,movement_calibration_steering.csv:12534,13,2.8453019713531793,0.9074033271985709
STRAIGHT,pre-pulse,movement_calibration_steering.csv:12534,0,2.845381150812624,
RIGHT,1,movement_calibration_steering.csv:12692,1,2.847867826316511,-0.8238821740229696
RIGHT,2,movement_calibration_steering.csv:12692,2,2.624412644652621,-0.840118869731826
RIGHT,3,movement_calibration_steering.csv:12692,3,2.8385259835602614,-0.9089449920036068
RIGHT,4,movement_calibration_steering.csv:12692,4,2.6280339638841244,-0.8035957973939061
RIGHT,5,movement_calibration_steering.csv:12692,5,2.8429457387722326,-0.9419271945151984
RIGHT,steady,movement_calibration_steering.csv:12692,6,2.6232898790853287,-0.8054889486706083
RIGHT,steady,movement_calibration_steering.csv:12692,7,2.843651310677327,-0.9421627367789585
RIGHT,steady,movement_calibration_steering.csv:12692,8,2.624913488761059,-0.8395069922057785
RIGHT,steady,movement_calibration_steering.csv:12692,9,2.8390705834471133,-0.9083631072635923
RIGHT,steady,movement_calibration_steering.csv:12692,10,2.8427698156809953,-0.8384258060373195
RIGHT,steady,movement_calibration_steering.csv:12692,11,2.624917764446697,-0.9090133794366215
RIGHT,steady,movement_calibration_steering.csv:12692,12,2.8421081526602023,-0.8390228318798023
RIGHT,steady,movement_calibration_steering.csv:12692,13,2.6283766317921184,-0.907704798156507
STRAIGHT,pre-pulse,movement_calibration_steering.csv:12692,0,2.6272567504994946,
LEFT,1,movement_calibration_steering.csv:12854,1,2.8476897756058994,0.8665927178981505
LEFT,2,movement_calibration_steering.csv:12854,2,2.627828836060307,0.8375383217218708
LEFT,3,movement_calibration_steering.csv:12854,3,2.8392015444524623,0.906709833188784
LEFT,4,movement_calibration_steering.csv:12854,4,2.6223150540121574,0.8725328440600357
LEFT,5,movement_calibration_steering.csv:12854,5,2.840401045869022,0.8717445611177679
LEFT,steady,movement_calibration_steering.csv:12854,6,2.6243451808992972,0.8730634418420884
LEFT,steady,movement_calibration_steering.csv:12854,7,2.8466511169366373,0.8729830451796579
LEFT,steady,movement_calibration_steering.csv:12854,8,2.6203307771161253,0.8722792135669515
LEFT,steady,movement_calibration_steering.csv:12854,9,2.847682439735669,0.8721399208139431
LEFT,steady,movement_calibration_steering.csv:12854,10,2.8420398246414433,0.873055164907127
LEFT,steady,movement_calibration_steering.csv:12854,11,2.6239157718932042,0.8720399588276777
LEFT,steady,movement_calibration_steering.csv:12854,12,2.84425493148147,0.8722548458668751
LEFT,steady,movement_calibration_steering.csv:12854,13,2.6242683736921366,0.8728766372639445
STRAIGHT,pre-pulse,movement_calibration_steering.csv:12854,0,2.620441974687567,
RIGHT,1,movement_calibration_steering.csv:13002,1,2.8467758366384897,-0.821139558845756
RIGHT,2,movement_calibration_steering.csv:13002,2,2.6226758022179273,-0.8743174233086023
RIGHT,3,movement_calibration_steering.csv:13002,3,2.842448830870692,-0.8395968619126878
RIGHT,4,movement_calibration_steering.csv:13002,4,2.6234903339613957,-0.8731334220507103
RIGHT,5,movement_calibration_steering.csv:13002,5,2.84340541787032,-0.8734549193492773
RIGHT,steady,movement_calibration_steering.csv:13002,6,2.6223840151152937,-0.8726815227428317
RIGHT,steady,movement_calibration_steering.csv:13002,7,2.6285484619051527,-0.8749244505314904
RIGHT,steady,movement_calibration_steering.csv:13002,8,2.843184573370803,-0.8728982786431994
RIGHT,steady,movement_calibration_steering.csv:13002,9,2.8429806355227774,-0.8734568239244043
RIGHT,steady,movement_calibration_steering.csv:13002,10,2.6198634994628778,-0.8737666644565278
RIGHT,steady,movement_calibration_steering.csv:13002,11,2.8474034229836414,-0.8737893943605961
STRAIGHT,pre-pulse,movement_calibration_steering.csv:13002,0,2.845045469540153,
LEFT,1,movement_calibration_steering.csv:13136,1,2.626902610116911,0.754645052825325
LEFT,2,movement_calibration_steering.csv:13136,2,2.844015301702795,0.9070701662052129
LEFT,3,movement_calibration_steering.csv:13136,3,2.6215083183491785,0.8377414504850921
LEFT,4,movement_calibration_steering.csv:13136,4,2.843278530012531,0.9073587118226395
LEFT,5,movement_calibration_steering.csv:13136,5,2.6257711905365544,0.8377664003320783
LEFT,steady,movement_calibration_steering.csv:13136,6,2.8446558361502388,0.9075460179850157
LEFT,steady,movement_calibration_steering.csv:13136,7,2.6263409689467587,0.8364015390169599
LEFT,steady,movement_calibration_steering.csv:13136,8,2.836552889880961,0.908032931587361
LEFT,steady,movement_calibration_steering.csv:13136,9,2.6256453100708077,0.837558581800133
LEFT,steady,movement_calibration_steering.csv:13136,10,2.6336526366650275,0.9074723048143962
LEFT,steady,movement_calibration_steering.csv:13136,11,2.622541102445568,0.8718773481908686
LEFT,steady,movement_calibration_steering.csv:13136,12,2.8355971310460704,0.8733793040844384
LEFT,steady,movement_calibration_steering.csv:13136,13,2.627770412592084,0.8368473538683681
STRAIGHT,pre-pulse,movement_calibration_steering.csv:13136,0,2.624966642454463,
RIGHT,1,movement_calibration_steering.csv:13282,1,2.8410196983569684,-0.8244369699652325
RIGHT,2,movement_calibration_steering.csv:13282,2,2.625722305322758,-0.8395623927656346
RIGHT,3,movement_calibration_steering.csv:13282,3,2.843824146248114,-0.9082313777077466
RIGHT,4,movement_calibration_steering.csv:13282,4,2.6269201832109865,-0.8390960944883776
RIGHT,5,movement_calibration_steering.csv:13282,5,2.8392568647708347,-0.9080993886033806
RIGHT,steady,movement_calibration_steering.csv:13282,6,2.627373340700703,-0.873033002515057
RIGHT,steady,movement_calibration_steering.csv:13282,7,2.842638232078563,-0.8739246122318338
RIGHT,steady,movement_calibration_steering.csv:13282,8,2.625314341554951,-0.8390749896225298
RIGHT,steady,movement_calibration_steering.csv:13282,9,2.8390690432189682,-0.9087211459352105
RIGHT,steady,movement_calibration_steering.csv:13282,10,2.6244629529883547,-0.840005155476776
RIGHT,steady,movement_calibration_steering.csv:13282,11,2.8471757421748647,-0.9069703400636566
RIGHT,steady,movement_calibration_steering.csv:13282,12,2.6244710594915275,-0.8384113854079036
RIGHT,steady,movement_calibration_steering.csv:13282,13,2.8393640451817848,-0.9088964235428048
RIGHT,steady,movement_calibration_steering.csv:13282,14,2.628950201335927,-0.9082205943837423
LEFT,1,movement_calibration_steering.csv:13446,1,2.8462498596792174,0.8038809895776007
LEFT,2,movement_calibration_steering.csv:13446,2,2.6214427764071107,0.8716327555897538
LEFT,3,movement_calibration_steering.csv:13446,3,2.845166248340219,0.8725071585199347
LEFT,4,movement_calibration_steering.csv:13446,4,2.842289325627855,0.8727927498152548
LEFT,5,movement_calibration_steering.csv:13446,5,2.6257697735690826,0.8719176685735759
LEFT,steady,movement_calibration_steering.csv:13446,6,2.8410227518633526,0.8735836430280992
LEFT,steady,movement_calibration_steering.csv:13446,7,2.6285160274428545,0.8723286145003684
LEFT,steady,movement_calibration_steering.csv:13446,8,2.8409270956870722,0.9061369819669842
LEFT,steady,movement_calibration_steering.csv:13446,9,2.6211379501977294,0.8374392690656833
LEFT,steady,movement_calibration_steering.csv:13446,10,2.847755068435452,0.9072051679837028
STRAIGHT,pre-pulse,movement_calibration_steering.csv:13446,0,2.6271324132186824,
